"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"919",941,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"920",942,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"921",943,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"922",944,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"923",945,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"924",946,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"925",947,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"926",948,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"927",949,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"928",950,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"929",951,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"930",952,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"931",953,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"932",954,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"933",955,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"934",956,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,1,0.0625,0.628173114,0.039260819625,"sp_des",3.89610138743876,-0.543025641669323
"935",957,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"936",958,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"937",959,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"938",960,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"939",961,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"940",962,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"941",963,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"942",964,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"943",965,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,3,0.0638297872340425,85.1311434576667,5.43390277389362,"sp_des",3.98504193870795,1.49929763315826
"944",966,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"sp_des",-0.284104522213027,NA
"945",967,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"sp_des",-0.284104522213027,NA
"946",968,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,1,0.0454545454545455,3.27490712,0.148859414545455,"sp_des",2.75604523026101,-0.479057636275574
"947",969,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"948",970,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"949",971,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,1,0.0344827586206897,55.16848656,1.90236160551724,"te_bry",0.223838961295002,-0.609501020133248
"950",972,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,3,0.0326086956521739,191.26229768,6.23681405478261,"te_bry",0.183773780268083,-0.393504381763869
"951",973,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,5,0.0253807106598985,226.378108748,5.74563727786802,"te_bry",0.0292482749673097,-0.337771523069697
"952",974,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,5,0.166666666666667,1237.035037887,206.1725063145,"te_bry",3.04976972972697,1.26625806095202
"953",975,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,1,0.0434782608695652,508.5583161,22.1112311347826,"te_bry",0.416151830224208,0.110081143416834
"954",976,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,1,0.166666666666667,2310.727921,385.121320166667,"te_bry",3.04976972972697,2.97033300370636
"955",977,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"956",978,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"957",979,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,1,0.025,11.22588037,0.28064700925,"te_bry",0.0211091452987952,-0.679243024858653
"958",980,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"959",982,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"960",983,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"961",984,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"962",985,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"963",986,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,1,0.0769230769230769,93.15793725,7.16599517307692,"te_bry",1.13116121470459,-0.54920736258181
"964",987,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"965",988,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"966",989,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,1,0.037037037037037,2.067816287,0.0765857884074074,"te_bry",0.278446319139096,-0.693777933093056
"967",990,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"968",991,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"969",992,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"970",993,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"971",994,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"972",995,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"973",996,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,1,0.04,175.8770697,7.035082788,"te_bry",0.341790854238248,-0.417922520229374
"974",997,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,1,0.0105263157894737,930.0576102,9.79008010736842,"te_bry",-0.288320573853308,0.779049334192167
"975",998,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,3,0.0681818181818182,94.7286691533333,6.45877289681818,"te_bry",0.944283761942675,-0.546714429155173
"976",999,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"977",1000,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"978",1001,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"979",1002,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"980",1003,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"981",1004,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"982",1005,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"983",1006,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"984",1007,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"985",1008,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,1,0.166666666666667,3.252834263,0.542139043833333,"te_bry",3.04976972972697,-0.691897172336069
"986",1009,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,1,0.0212765957446809,512.5657833,10.9056549638298,"te_bry",-0.0584926973457489,0.11644145794144
"987",1010,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,2,0.117647058823529,235.9223966,27.7555760705882,"te_bry",2.00179028874835,-0.322623632987877
"988",1011,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"te_bry",-0.513360369600293,NA
"989",1012,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"te_bry",-0.513360369600293,NA
"990",1013,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"991",1014,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,0,0,NA,NA,NA,"te_mar",NA,NA
"992",1015,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"993",1016,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,521.0169163,5.66322735108696,"te_mar",0.30325487297699,1.15423611133289
"994",1017,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"995",1018,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"996",1019,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"997",1020,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"998",1021,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"999",1022,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,1,0.0909090909090909,11.33633465,1.03057587727273,"te_mar",4.37810626426124,-0.605477348170733
"1000",1023,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1001",1024,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1002",1026,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,0,0,NA,NA,NA,"te_mar",NA,NA
"1003",1027,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1004",1028,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,159,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1005",1029,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1006",1030,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1007",1031,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1008",1032,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"1009",1033,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1010",1034,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,0,0,NA,NA,NA,"te_mar",NA,NA
"1011",1035,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"1012",1036,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1013",1037,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1014",1038,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1015",1039,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,0,0,NA,NA,NA,"te_mar",NA,NA
"1016",1040,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,2,0.08,27.764214565,2.2211371652,"te_mar",3.82271911167139,-0.548758763162159
"1017",1041,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1018",1042,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1019",1043,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"1020",1044,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1021",1045,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1022",1046,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,0,0,NA,NA,NA,"te_mar",NA,NA
"1023",1047,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1024",1048,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,0,0,NA,NA,NA,"te_mar",NA,NA
"1025",1049,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1026",1050,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1027",1051,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"1028",1052,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1029",1053,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1030",1054,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1031",1055,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"te_mar",-0.250120007320871,NA
"1032",1056,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"te_mar",-0.250120007320871,NA
"1033",1057,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1034",1058,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"ven",-0.174337821902321,NA
"1035",1059,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,0,0,NA,NA,"ven",-0.174337821902321,NA
"1036",1060,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"ven",-0.174337821902321,NA
"1037",1061,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,1,0.0050761421319797,0.298904677,0.00151728262436548,"ven",0.816392531639506,-0.707106781186547
"1038",1062,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"ven",-0.174337821902321,NA
"1039",1063,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"ven",-0.174337821902321,NA
"1040",1064,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"ven",-0.174337821902321,NA
"1041",1065,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1042",1066,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"ven",-0.174337821902321,NA
"1043",1067,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"ven",-0.174337821902321,NA
"1044",1068,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"ven",-0.174337821902321,NA
"1045",1070,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"ven",-0.174337821902321,NA
"1046",1071,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,0,0,NA,NA,"ven",-0.174337821902321,NA
"1047",1072,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"ven",-0.174337821902321,NA
"1048",1073,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"ven",-0.174337821902321,NA
"1049",1074,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"ven",-0.174337821902321,NA
"1050",1075,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"ven",-0.174337821902321,NA
"1051",1076,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1052",1077,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"ven",-0.174337821902321,NA
"1053",1078,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1054",1079,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1055",1080,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"ven",-0.174337821902321,NA
"1056",1081,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"ven",-0.174337821902321,NA
"1057",1082,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,1,0.0333333333333333,0.57797523,0.019265841,"ven",6.33145816635566,0.707106781186547
"1058",1083,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1059",1084,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"ven",-0.174337821902321,NA
"1060",1085,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"ven",-0.174337821902321,NA
"1061",1086,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"ven",-0.174337821902321,NA
"1062",1087,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1063",1088,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"ven",-0.174337821902321,NA
"1064",1089,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"ven",-0.174337821902321,NA
"1065",1090,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"ven",-0.174337821902321,NA
"1066",1091,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"ven",-0.174337821902321,NA
"1067",1092,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1068",1093,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"ven",-0.174337821902321,NA
"1069",1094,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"ven",-0.174337821902321,NA
"1070",1095,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1071",1096,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"ven",-0.174337821902321,NA
"1072",1097,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"ven",-0.174337821902321,NA
"1073",1098,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"ven",-0.174337821902321,NA
"1074",1099,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"ven",-0.174337821902321,NA
"1075",1100,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"ven",-0.174337821902321,NA
