"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Harrison.","-0.436959440721168","-0.102443009651575","0.0281696022836088","0.153349952257462","0.411873377728249","my_arc"
"b.prev_std.Stock.L.Shuswap.","-0.319070132570408","-0.0651951504279155","0.0425527117745901","0.161477570918595","0.449100512220291","my_arc"
"b.prev_std.Stock.L.Stuart.","-0.33903947772015","-0.0661201938635581","0.0445278768638205","0.167922892687181","0.479107656053457","my_arc"
"b.prev_std.Stock.Nadina.","-0.527679646508598","-0.130597005471688","-0.00459177177580844","0.112383427879593","0.348265313014292","my_arc"
"b.prev_std.Stock.Pitt.","-0.24898493091188","-0.0134099359543339","0.0993431196569858","0.23796937822643","0.642191830564845","my_arc"
"b.prev_std.Stock.Portage.","-0.389869638001026","-0.104324477114516","0.0124708100681279","0.128374679945407","0.369490916926919","my_arc"
"b.prev_std.Stock.Quesnel.","-0.422876667205423","-0.11826121036335","0.0121156661345907","0.137576613750953","0.401923223409369","my_arc"
"b.prev_std.Stock.Raft.","-0.346395260204371","-0.0674921701978501","0.0392420391782444","0.157484916476453","0.450401256027056","my_arc"
"b.prev_std.Stock.Scotch.","-0.327605230248905","-0.0596604139236427","0.0540591761874867","0.162120104821274","0.436845340108115","my_arc"
"b.prev_std.Stock.Seymour.","-0.307968677256165","-0.0492064213335031","0.0611808181383338","0.184283162074122","0.486363556267012","my_arc"
"b.prev_std.Stock.Stellako.","-0.312768480685652","-0.0524247243220238","0.0536725994578471","0.175493923800495","0.520999728588983","my_arc"
"b.prev_std.Stock.Weaver.","-0.381487378920948","-0.0564870540632227","0.063919276041115","0.190858782255257","0.49117743740333","my_arc"
"prev_std","-0.0576099102370239","0.12794621290396","0.232358944966317","0.33785337407418","0.531609291422125","pa_kab"
"b.prev_std.Stock.Birkenhead.","-0.14699634134868","0.136528122283351","0.275649282223216","0.444349844708307","0.880105933030919","pa_kab"
"b.prev_std.Stock.Bowron.","-0.110727693322886","0.159623159870379","0.311718444516014","0.5064876464241","1.10771596698381","pa_kab"
"b.prev_std.Stock.Chilko.","-0.11513019961744","0.132924281409858","0.280146308766216","0.437061346906583","0.865697743701314","pa_kab"
"b.prev_std.Stock.E.Stuart.","-0.158190502688755","0.125633357045866","0.253993139874427","0.401482936399939","0.746978618855756","pa_kab"
