"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","N+","prev","mean_load","prevload","agent"
"1709","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"sch"
"1710","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"sch"
"1711","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,0,0,NA,NA,"sch"
"1712","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"sch"
"1713","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,4,0.235294117647059,3.65524709675,0.860058140411765,"sch"
"1714","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,20,0.113636363636364,68.4285401556,7.77597047222727,"sch"
"1715","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,6,0.206896551724138,9.543389349,1.97449434806897,"sch"
"1716","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"sch"
"1717","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,15,0.161290322580645,15.9330696852667,2.56984994923656,"sch"
"1718","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,18,0.236842105263158,45.0193916487778,10.6624874957632,"sch"
"1719","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,4,0.285714285714286,3.1948363765,0.912810393285714,"sch"
"1720","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,2,0.285714285714286,43.854951325,12.5299860928571,"sch"
"1721","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,3,0.3,17.1834934293333,5.1550480288,"sch"
"1722","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,1,0.333333333333333,52.09264897,17.3642163233333,"sch"
"1723","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,0,0,NA,NA,"sch"
"1724","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,2,0.666666666666667,21.25863445,14.1724229666667,"sch"
"1725","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,0,0,NA,NA,"sch"
"1726","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,2,0.285714285714286,10.789475614,3.08270731828571,"sch"
"1727","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,1,0.2,28.85922463,5.771844926,"sch"
"1728","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"sch"
"1729","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"sch"
"1730","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,10,0.222222222222222,2.4192844081,0.537618757355556,"sch"
"1731","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,1,0.0769230769230769,2.160375271,0.166182713153846,"sch"
"1732","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,19,0.59375,16.2884858643158,9.6712884819375,"sch"
"1733","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"sch"
"1734","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"sch"
"1735","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"sch"
"1736","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"sch"
"1737","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,3,0.2,6.54939285666667,1.30987857133333,"sch"
"1738","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,2,0.153846153846154,1.3719436235,0.211068249769231,"sch"
"1739","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,5,0.131578947368421,1.4648275068,0.192740461421053,"sch"
"1740","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,32,0.20253164556962,15.156057985875,3.06958136422785,"sch"
"1741","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,2,0.0625,531.91394735,33.244621709375,"sch"
"1742","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"sch"
"1743","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"sch"
"1744","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"sch"
"1745","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,1,1,9.136468248,9.136468248,"sch"
"1746","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"sch"
"1747","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,2,0.1,17.833980387,1.7833980387,"sch"
"1748","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,2,0.4,616.1048619455,246.4419447782,"sch"
"1749","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"sch"
"1750","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"sch"
"1751","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,5,0.416666666666667,21.0483703462,8.77015431091667,"sch"
"1752","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,1,0.2,3.21325937,0.642651874,"sch"
"1753","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"sch"
"1754","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,2,0.333333333333333,49.511698505,16.5038995016667,"sch"
"1755","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,4,0.166666666666667,35.124654925,5.85410915416667,"sch"
"1756","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,6,0.162162162162162,2.81888939416667,0.457117199054054,"sch"
"1757","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,9,0.214285714285714,23.4722796991111,5.0297742212381,"sch"
"1758","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,1,0.333333333333333,2.182866163,0.727622054333333,"sch"
"1759","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"sch"
"1760","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"sch"
"1761","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,6,0.1875,15.5017435866667,2.9065769225,"sch"
"1762","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,2,0.142857142857143,10.8489337105,1.54984767292857,"sch"
"1763","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,1,0.0833333333333333,2.750725588,0.229227132333333,"sch"
"1764","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,1,1,11.07804974,11.07804974,"sch"
"1765","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,1,0.333333333333333,0.256899237,0.085633079,"sch"
"1766","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"sch"
"1767","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"sch"
"1768","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"smallUK"
"1769","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"smallUK"
"1770","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"smallUK"
"1771","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,0,0,NA,NA,NA,"smallUK"
"1772","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,0,0,NA,NA,NA,"smallUK"
"1773","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"smallUK"
"1774","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,4,0,0,NA,NA,"smallUK"
"1775","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,0,0,NA,NA,NA,"smallUK"
"1776","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"smallUK"
"1777","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,0,0,NA,NA,"smallUK"
"1778","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,0,0,NA,NA,"smallUK"
"1779","Chilko",2012,191,2010,"SR_resid",1.51870929766449,1,0,0,NA,NA,"smallUK"
"1780","Chilko",2013,192,2011,"SR_resid",0.19771074921524,11,0,0,NA,NA,"smallUK"
"1781","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,2,0.0392156862745098,0.763416127,0.0299378873333333,"smallUK"
"1782","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,29,0,0,NA,NA,"smallUK"
"1783","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,0,0,NA,NA,"smallUK"
"1784","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"smallUK"
"1785","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"smallUK"
"1786","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,1,0.0454545454545455,0.00216812,9.85509090909091e-05,"smallUK"
"1787","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,0,0,NA,NA,NA,"smallUK"
"1788","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,0,0,NA,NA,NA,"smallUK"
"1789","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,0,0,NA,NA,"smallUK"
"1790","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,12,0,0,NA,NA,"smallUK"
"1791","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"smallUK"
"1792","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"smallUK"
"1793","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"smallUK"
"1794","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,1,0.25,2.630304275,0.65757606875,"smallUK"
"1795","Gates",2013,355,2011,"SR_resid",-0.231147951215527,2,0,0,NA,NA,"smallUK"
"1796","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,0,0,NA,NA,"smallUK"
"1797","Gates",2015,357,2013,"SR_resid",0.382737877444286,4,0,0,NA,NA,"smallUK"
"1798","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"smallUK"
"1799","Harrison",2010,417,2008,"SR_resid",1.18199741656538,43,0,0,NA,NA,"smallUK"
"1800","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,0,0,NA,NA,"smallUK"
"1801","Harrison",2013,420,2011,"SR_resid",0.69096343611056,0,0,NA,NA,NA,"smallUK"
"1802","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"smallUK"
"1803","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"smallUK"
"1804","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,1,0.2,5.398966508,1.0797933016,"smallUK"
"1805","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"smallUK"
"1806","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,1,0.0588235294117647,11.6722023,0.686600135294118,"smallUK"
"1807","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,6,0,0,NA,NA,"smallUK"
"1808","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,1,0,0,NA,NA,"smallUK"
"1809","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"smallUK"
"1810","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,44,0,0,NA,NA,"smallUK"
"1811","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,4,0.0526315789473684,73.371858853,3.86167678173684,"smallUK"
"1812","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,0,0,NA,NA,"smallUK"
"1813","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,0,0,NA,NA,"smallUK"
"1814","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,6,0,0,NA,NA,"smallUK"
"1815","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"smallUK"
"1816","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,0,0,NA,NA,"smallUK"
"1817","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,0,0,NA,NA,"smallUK"
"1818","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,0,0,NA,NA,"smallUK"
"1819","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,0,0,NA,NA,NA,"smallUK"
"1820","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,0,0,NA,NA,"smallUK"
"1821","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"smallUK"
"1822","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,0,0,NA,NA,NA,"smallUK"
"1823","Pitt",2013,657,2011,"SR_resid",0.508782527675962,0,0,NA,NA,NA,"smallUK"
"1824","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,0,0,NA,NA,"smallUK"
"1825","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,4,0,0,NA,NA,"smallUK"
"1826","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"smallUK"
"1827","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"smallUK"
"1828","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"smallUK"
"1829","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"smallUK"
"1830","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,0,0,NA,NA,"smallUK"
"1831","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,0,0,NA,NA,NA,"smallUK"
"1832","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,0,0,NA,NA,NA,"smallUK"
"1833","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,47,0,0,NA,NA,"smallUK"
"1834","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,0,0,NA,NA,"smallUK"
"1835","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"smallUK"
"1836","Raft",2012,847,2010,"SR_resid",0.854522107492757,0,0,NA,NA,NA,"smallUK"
"1837","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"smallUK"
"1838","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"smallUK"
"1839","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"smallUK"
"1840","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,0,0,NA,NA,NA,"smallUK"
"1841","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,1,0,0,NA,NA,"smallUK"
"1842","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"smallUK"
"1843","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"smallUK"
"1844","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,0,0,NA,NA,"smallUK"
"1845","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"smallUK"
"1846","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"smallUK"
"1847","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"smallUK"
"1848","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,1,0,0,NA,NA,"smallUK"
"1849","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,0,0,NA,NA,NA,"smallUK"
"1850","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,6,0,0,NA,NA,"smallUK"
"1851","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"smallUK"
"1852","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"smallUK"
"1853","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,0,0,NA,NA,NA,"smallUK"
"1854","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,1,0,0,NA,NA,"smallUK"
"1855","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,12,0,0,NA,NA,"smallUK"
"1856","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,0,0,NA,NA,NA,"smallUK"
"1857","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"smallUK"
"1858","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"smallUK"
"1859","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,0,0,NA,NA,NA,"smallUK"
"1860","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"smallUK"
"1861","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"sp_des"
"1862","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,1,0.5,14.09409781,7.047048905,"sp_des"
"1863","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"sp_des"
"1864","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"sp_des"
"1865","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,0,0,NA,NA,"sp_des"
"1866","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"sp_des"
"1867","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,1,0.0588235294117647,24.37619904,1.43389406117647,"sp_des"
"1868","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"sp_des"
"1869","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"sp_des"
"1870","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,0,0,NA,NA,"sp_des"
"1871","Chilko",2011,190,2009,"SR_resid",0.38529783723828,62,0,0,NA,NA,"sp_des"
"1872","Chilko",2012,191,2010,"SR_resid",1.51870929766449,22,0,0,NA,NA,"sp_des"
"1873","Chilko",2013,192,2011,"SR_resid",0.19771074921524,510,3,0.00588235294117647,110.578988810667,0.650464640062745,"sp_des"
"1874","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,51,0,0,NA,NA,"sp_des"
"1875","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,72,0,0,NA,NA,"sp_des"
"1876","Chilko",2016,195,2014,"SR_resid",0.118387368990521,20,0,0,NA,NA,"sp_des"
"1877","E.Stuart",2009,253,2007,"SR_resid",-0.36854159987182,1,0,0,NA,NA,"sp_des"
"1878","E.Stuart",2010,254,2008,"SR_resid",0.797398517862314,3,0,0,NA,NA,"sp_des"
"1879","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,22,0,0,NA,NA,"sp_des"
"1880","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"sp_des"
"1881","E.Stuart",2013,257,2011,"SR_resid",0.48067594986311,1,0,0,NA,NA,"sp_des"
"1882","E.Stuart",2014,258,2012,"SR_resid",-1.10594629027971,8,0,0,NA,NA,"sp_des"
"1883","E.Stuart",2015,259,2013,"SR_resid",-2.77552980656922,18,0,0,NA,NA,"sp_des"
"1884","E.Stuart",2016,260,2014,"SR_resid",-0.391618684657425,1,0,0,NA,NA,"sp_des"
"1885","Gates",2009,351,2007,"SR_resid",2.46731940055161,1,0,0,NA,NA,"sp_des"
"1886","Gates",2010,352,2008,"SR_resid",0.906764601998679,1,0,0,NA,NA,"sp_des"
"1887","Gates",2011,353,2009,"SR_resid",0.450906844399479,4,0,0,NA,NA,"sp_des"
"1888","Gates",2013,355,2011,"SR_resid",-0.231147951215527,15,1,0.0666666666666667,2449.818064,163.321204266667,"sp_des"
"1889","Gates",2014,356,2012,"SR_resid",-0.109153978191419,8,0,0,NA,NA,"sp_des"
"1890","Gates",2015,357,2013,"SR_resid",0.382737877444286,5,0,0,NA,NA,"sp_des"
"1891","Harrison",2009,416,2007,"SR_resid",1.30259479491901,1,0,0,NA,NA,"sp_des"
"1892","Harrison",2010,417,2008,"SR_resid",1.18199741656538,44,0,0,NA,NA,"sp_des"
"1893","Harrison",2011,418,2009,"SR_resid",-0.495958986830574,8,0,0,NA,NA,"sp_des"
"1894","Harrison",2013,420,2011,"SR_resid",0.69096343611056,4,1,0.25,1.428873817,0.35721845425,"sp_des"
"1895","Harrison",2014,421,2012,"SR_resid",-0.51486879193369,1,0,0,NA,NA,"sp_des"
"1896","Harrison",2015,422,2013,"SR_resid",-1.08883708095772,5,0,0,NA,NA,"sp_des"
"1897","L.Shuswap",2009,481,2007,"SR_resid",0.393202735523489,5,0,0,NA,NA,"sp_des"
"1898","L.Shuswap",2010,482,2008,"SR_resid",2.30839208071176,4,0,0,NA,NA,"sp_des"
"1899","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,0,0,NA,NA,"sp_des"
"1900","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,176,0,0,NA,NA,"sp_des"
"1901","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,29,0,0,NA,NA,"sp_des"
"1902","L.Shuswap",2014,486,2012,"SR_resid",2.00110064281957,1,0,0,NA,NA,"sp_des"
"1903","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,93,0,0,NA,NA,"sp_des"
"1904","L.Shuswap",2016,488,2014,"SR_resid",-0.375699293003899,76,0,0,NA,NA,"sp_des"
"1905","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,14,0,0,NA,NA,"sp_des"
"1906","L.Stuart",2014,551,2012,"SR_resid",-1.70954381435929,7,0,0,NA,NA,"sp_des"
"1907","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,10,0,0,NA,NA,"sp_des"
"1908","L.Stuart",2016,553,2014,"SR_resid",-0.307344369522045,3,0,0,NA,NA,"sp_des"
"1909","Nadina",2010,589,2008,"SR_resid",0.262191956095976,1,0,0,NA,NA,"sp_des"
"1910","Nadina",2011,590,2009,"SR_resid",-0.422092858758246,3,0,0,NA,NA,"sp_des"
"1911","Nadina",2014,593,2012,"SR_resid",-1.05440346853844,24,0,0,NA,NA,"sp_des"
"1912","Nadina",2015,594,2013,"SR_resid",-2.0479492309041,7,0,0,NA,NA,"sp_des"
"1913","Pitt",2010,654,2008,"SR_resid",0.629286548510264,5,0,0,NA,NA,"sp_des"
"1914","Pitt",2011,655,2009,"SR_resid",-0.249717762759789,1,0,0,NA,NA,"sp_des"
"1915","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"sp_des"
"1916","Pitt",2013,657,2011,"SR_resid",0.508782527675962,45,8,0.177777777777778,338.0967224415,60.1060839896,"sp_des"
"1917","Pitt",2014,658,2012,"SR_resid",0.146481537253401,13,2,0.153846153846154,148.19501555,22.7992331615385,"sp_des"
"1918","Pitt",2015,659,2013,"SR_resid",-0.887642039376192,32,8,0.25,943.6147478035,235.903686950875,"sp_des"
"1919","Portage",2009,714,2007,"SR_resid",-1.12356752307804,1,0,0,NA,NA,"sp_des"
"1920","Portage",2015,720,2013,"SR_resid",-2.17403600765319,1,0,0,NA,NA,"sp_des"
"1921","Quesnel",2009,779,2007,"SR_resid",-0.837340686796709,1,0,0,NA,NA,"sp_des"
"1922","Quesnel",2010,780,2008,"SR_resid",-1.46510055265989,5,0,0,NA,NA,"sp_des"
"1923","Quesnel",2011,781,2009,"SR_resid",-1.28592345329045,15,0,0,NA,NA,"sp_des"
"1924","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,13,0,0,NA,NA,"sp_des"
"1925","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,38,0,0,NA,NA,"sp_des"
"1926","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,158,0,0,NA,NA,"sp_des"
"1927","Quesnel",2016,786,2014,"SR_resid",-0.611307154952856,32,0,0,NA,NA,"sp_des"
"1928","Raft",2010,845,2008,"SR_resid",-0.506234743025431,1,0,0,NA,NA,"sp_des"
"1929","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"sp_des"
"1930","Raft",2014,849,2012,"SR_resid",0.327180676648054,1,0,0,NA,NA,"sp_des"
"1931","Scotch",2009,893,2007,"SR_resid",0.163596172132937,1,0,0,NA,NA,"sp_des"
"1932","Scotch",2010,894,2008,"SR_resid",1.25070295794196,2,0,0,NA,NA,"sp_des"
"1933","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,20,0,0,NA,NA,"sp_des"
"1934","Scotch",2013,897,2011,"SR_resid",-2.09683103258795,5,0,0,NA,NA,"sp_des"
"1935","Scotch",2014,898,2012,"SR_resid",-0.836006917179086,2,0,0,NA,NA,"sp_des"
"1936","Scotch",2015,899,2013,"SR_resid",-2.13290651177583,8,0,0,NA,NA,"sp_des"
"1937","Scotch",2016,900,2014,"SR_resid",-0.513879926350833,12,0,0,NA,NA,"sp_des"
"1938","Seymour",2009,958,2007,"SR_resid",-0.993664555476909,5,0,0,NA,NA,"sp_des"
"1939","Seymour",2010,959,2008,"SR_resid",-0.0984924261895054,1,0,0,NA,NA,"sp_des"
"1940","Seymour",2011,960,2009,"SR_resid",0.469168333433819,6,0,0,NA,NA,"sp_des"
"1941","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,24,0,0,NA,NA,"sp_des"
"1942","Seymour",2013,962,2011,"SR_resid",-1.60755231711188,37,0,0,NA,NA,"sp_des"
"1943","Seymour",2015,964,2013,"SR_resid",-2.77343945717353,42,1,0.0238095238095238,4.504339959,0.1072461895,"sp_des"
"1944","Seymour",2016,965,2014,"SR_resid",-0.0275262787415462,3,0,0,NA,NA,"sp_des"
"1945","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,4,0,0,NA,NA,"sp_des"
"1946","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,1,0,0,NA,NA,"sp_des"
"1947","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,32,0,0,NA,NA,"sp_des"
"1948","Stellako",2014,1028,2012,"SR_resid",-2.48491499670085,14,0,0,NA,NA,"sp_des"
"1949","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,12,0,0,NA,NA,"sp_des"
"1950","Weaver",2010,1073,2008,"SR_resid",1.41003200026509,1,0,0,NA,NA,"sp_des"
"1951","Weaver",2011,1074,2009,"SR_resid",0.212005447154897,3,0,0,NA,NA,"sp_des"
"1952","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"sp_des"
"1953","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,4,0,0,NA,NA,"sp_des"
"1954","Birkenhead",2009,58,2007,"SR_resid",-0.298008117783879,4,0,0,NA,NA,"te_bry"
"1955","Birkenhead",2010,59,2008,"SR_resid",-0.100769117868461,2,0,0,NA,NA,"te_bry"
"1956","Birkenhead",2011,60,2009,"SR_resid",-0.650991216116703,5,0,0,NA,NA,"te_bry"
"1957","Birkenhead",2012,61,2010,"SR_resid",-2.19758782887751,1,0,0,NA,NA,"te_bry"
"1958","Birkenhead",2013,62,2011,"SR_resid",-1.26683925767625,23,1,0.0434782608695652,2.190383944,0.0952340845217391,"te_bry"
"1959","Birkenhead",2014,63,2012,"SR_resid",-0.276079279263662,4,0,0,NA,NA,"te_bry"
"1960","Birkenhead",2015,64,2013,"SR_resid",-1.81034600909588,17,0,0,NA,NA,"te_bry"
"1961","Bowron",2013,127,2011,"SR_resid",-1.27851295637267,7,0,0,NA,NA,"te_bry"
"1962","Bowron",2014,128,2012,"SR_resid",-0.448958264229366,1,0,0,NA,NA,"te_bry"
"1963","Chilko",2010,189,2008,"SR_resid",-0.434265073932136,15,0,0,NA,NA,"te_bry"
