"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"204","Quesnel",2012,829,2010,"SR_resid",0.484517354735783,25,0,0,NA,NA,"de_sal"
"205","Quesnel",2013,830,2011,"SR_resid",-1.39262255354055,95,0,0,NA,NA,"de_sal"
"206","Quesnel",2015,832,2013,"SR_resid",-1.85333717197638,44,0,0,NA,NA,"de_sal"
"207","Raft",2012,895,2010,"SR_resid",0.774435494971088,1,0,0,NA,NA,"de_sal"
"208","Raft",2013,896,2011,"SR_resid",-0.28566703507784,16,1,0.0625,1.732572415,0.1082857759375,"de_sal"
"209","Raft",2015,898,2013,"SR_resid",-2.05307053028246,29,0,0,NA,NA,"de_sal"
"210","Scotch",2008,944,2006,"SR_resid",0.761930627659575,4,1,0.25,9911.277065,2477.81926625,"de_sal"
"211","Scotch",2012,948,2010,"SR_resid",-0.184812769980438,22,0,0,NA,NA,"de_sal"
"212","Seymour",2008,1010,2006,"SR_resid",1.25449117163088,1,0,0,NA,NA,"de_sal"
"213","Seymour",2011,1013,2009,"SR_resid",0.635824322642658,13,0,0,NA,NA,"de_sal"
"214","Seymour",2012,1014,2010,"SR_resid",-0.131677701804647,19,1,0.0526315789473684,0.425362756,0.0223875134736842,"de_sal"
"215","Stellako",2011,1079,2009,"SR_resid",0.25601804142908,2,0,0,NA,NA,"de_sal"
"216","Stellako",2012,1080,2010,"SR_resid",1.11408263481721,6,0,0,NA,NA,"de_sal"
"217","Stellako",2013,1081,2011,"SR_resid",-1.30105651976968,47,1,0.0212765957446809,1095.957268,23.3182397446809,"de_sal"
"218","Stellako",2015,1083,2013,"SR_resid",-1.13849515626389,17,0,0,NA,NA,"de_sal"
"219","Weaver",2012,1146,2010,"SR_resid",-0.391621623914915,1,0,0,NA,NA,"de_sal"
"220","Weaver",2015,1149,2013,"SR_resid",0.269227634505614,22,0,0,NA,NA,"de_sal"
"221","Bowron",2012,126,2010,"SR_resid",0.0334612526177868,1,0,0,NA,NA,"fa_mar"
"222","Chilko",2008,188,2006,"SR_resid",1.44569296710248,7,0,0,NA,NA,"fa_mar"
"223","Chilko",2011,191,2009,"SR_resid",0.315737109988712,29,0,0,NA,NA,"fa_mar"
"224","Chilko",2012,192,2010,"SR_resid",1.33676893034384,92,0,0,NA,NA,"fa_mar"
"225","Chilko",2013,193,2011,"SR_resid",0.736484760491999,197,0,0,NA,NA,"fa_mar"
"226","Chilko",2014,194,2012,"SR_resid",0.378396610849526,30,0,0,NA,NA,"fa_mar"
"227","Chilko",2015,195,2013,"SR_resid",-1.60246450711582,23,0,0,NA,NA,"fa_mar"
"228","E.Stuart",2011,257,2009,"SR_resid",0.521242624309486,6,0,0,NA,NA,"fa_mar"
"229","E.Stuart",2012,258,2010,"SR_resid",-0.655326744328353,1,0,0,NA,NA,"fa_mar"
"230","Gates",2012,372,2010,"SR_resid",-0.620044589918579,11,0,0,NA,NA,"fa_mar"
"231","Gates",2013,373,2011,"SR_resid",0.418225985212489,40,0,0,NA,NA,"fa_mar"
"232","Gates",2015,375,2013,"SR_resid",0.393127059657679,24,0,0,NA,NA,"fa_mar"
"233","Harrison",2012,438,2010,"SR_resid",1.61711041834067,1,0,0,NA,NA,"fa_mar"
"234","L.Shuswap",2008,500,2006,"SR_resid",0.797010477442737,10,1,0.1,0.00280546,0.000280546,"fa_mar"
"235","L.Shuswap",2011,503,2009,"SR_resid",0.448302125016622,49,0,0,NA,NA,"fa_mar"
"236","L.Shuswap",2012,504,2010,"SR_resid",0.108197691820453,160,0,0,NA,NA,"fa_mar"
"237","L.Shuswap",2013,505,2011,"SR_resid",-0.811714498284742,25,0,0,NA,NA,"fa_mar"
"238","L.Shuswap",2015,506,2013,"SR_resid",-3.45830598331656,13,0,0,NA,NA,"fa_mar"
"239","L.Stuart",2011,568,2009,"SR_resid",-0.394769844970264,6,0,0,NA,NA,"fa_mar"
"240","L.Stuart",2012,569,2010,"SR_resid",-0.199936265367153,1,0,0,NA,NA,"fa_mar"
"241","L.Stuart",2015,572,2013,"SR_resid",-0.761753767816265,27,0,0,NA,NA,"fa_mar"
"242","Nadina",2008,631,2006,"SR_resid",0.227324805793202,1,0,0,NA,NA,"fa_mar"
"243","Pitt",2012,701,2010,"SR_resid",1.35144306627051,1,0,0,NA,NA,"fa_mar"
"244","Pitt",2013,702,2011,"SR_resid",0.337070237661549,30,0,0,NA,NA,"fa_mar"
"245","Portage",2012,763,2010,"SR_resid",0.626087035458184,5,0,0,NA,NA,"fa_mar"
"246","Portage",2013,764,2011,"SR_resid",-3.27898030479984,30,0,0,NA,NA,"fa_mar"
"247","Quesnel",2008,825,2006,"SR_resid",-0.238344322356356,1,0,0,NA,NA,"fa_mar"
"248","Quesnel",2012,829,2010,"SR_resid",0.484517354735783,25,0,0,NA,NA,"fa_mar"
"249","Quesnel",2013,830,2011,"SR_resid",-1.39262255354055,95,0,0,NA,NA,"fa_mar"
