"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Raft.","-0.307119638455572","-0.017739316727481","0.124511800066982","0.259983915627787","0.648263155918524","lo_sal"
"b.prev_std.Stock.Scotch.","-0.305848956413809","-0.0276216343699348","0.110563313277141","0.240844880368581","0.531797251344575","lo_sal"
"b.prev_std.Stock.Seymour.","-0.250920564492247","0.00229402392318497","0.135696029217325","0.279152723540458","0.68352960381185","lo_sal"
"b.prev_std.Stock.Stellako.","-0.470370020318898","-0.0550938797136646","0.0957668031581009","0.225963546621853","0.527749018457582","lo_sal"
"b.prev_std.Stock.Weaver.","-0.348323977988811","-0.0341486237236984","0.104008712967007","0.240693508167744","0.553738002920636","lo_sal"
"prev_std","-0.277315095240749","-0.116607257086314","-0.0412410382605643","0.0369013798028374","0.21540066751291","my_arc"
"b.prev_std.Stock.Birkenhead.","-0.381382450016998","-0.140199156709001","-0.0419842581166416","0.0590194369391968","0.318542235628921","my_arc"
"b.prev_std.Stock.Bowron.","-0.391538177013223","-0.136289366639138","-0.0397927099240907","0.0575755700794605","0.360657602630971","my_arc"
"b.prev_std.Stock.Chilko.","-0.427841807799381","-0.17385563749756","-0.0758800886956709","0.0126341917808284","0.19268656090237","my_arc"
"b.prev_std.Stock.E.Stuart.","-0.319190079161597","-0.11557327798634","-0.0235093987536492","0.0875548864332675","0.465901613215061","my_arc"
"b.prev_std.Stock.Gates.","-0.376215589405597","-0.142109668219176","-0.0483934141785246","0.0507672597825628","0.284144091357416","my_arc"
"b.prev_std.Stock.Harrison.","-0.329498302760306","-0.122023648844522","-0.0279249082743666","0.0828184610478461","0.451960332748984","my_arc"
"b.prev_std.Stock.L.Shuswap.","-0.396757302304529","-0.146959769060009","-0.0506780659909556","0.0485857035975483","0.271676402537735","my_arc"
"b.prev_std.Stock.L.Stuart.","-0.394219580409634","-0.130032983002228","-0.0352608382726183","0.0653821636481755","0.365659248575716","my_arc"
"b.prev_std.Stock.Nadina.","-0.426775269991378","-0.155439079705605","-0.0491343467092934","0.0474027621174156","0.275901412243764","my_arc"
"b.prev_std.Stock.Pitt.","-0.383871392958284","-0.140113847619175","-0.0408039103375204","0.0525382604736356","0.382716273049368","my_arc"
"b.prev_std.Stock.Quesnel.","-0.416820847885191","-0.158266490591914","-0.0636519633093382","0.0316716014962131","0.24597146760589","my_arc"
"b.prev_std.Stock.Raft.","-0.346442518643154","-0.124860099036238","-0.0303403857677073","0.0780160767629847","0.439349886018405","my_arc"
"b.prev_std.Stock.Scotch.","-0.359976038983711","-0.147235553690439","-0.0563349858337393","0.0372511173235496","0.288245660105397","my_arc"
"b.prev_std.Stock.Seymour.","-0.277198601571505","-0.0928219383574434","0.0023513453742392","0.124758872495686","0.492876898586302","my_arc"
"b.prev_std.Stock.Stellako.","-0.513820406658624","-0.161692588817687","-0.0670609981812617","0.0334763056463126","0.254076366450968","my_arc"
"b.prev_std.Stock.Weaver.","-0.388868288907753","-0.144891205505359","-0.0455320803626048","0.0642873256756857","0.365862466870923","my_arc"
"prev_std","-0.126287317304109","0.107920900919445","0.232668430323386","0.362896255716585","0.59422446078414","pa_kab"
"b.prev_std.Stock.Birkenhead.","-0.289740331414949","0.0593993492511002","0.221520569095269","0.365269387742248","0.688626141265813","pa_kab"
"b.prev_std.Stock.Bowron.","-0.319673082669072","0.0840836972966063","0.240639273815194","0.386206480854607","0.762905492551864","pa_kab"
"b.prev_std.Stock.Chilko.","-0.117030811928133","0.172076085676552","0.323827580872023","0.476521771586564","0.888574898125134","pa_kab"
"b.prev_std.Stock.E.Stuart.","-0.375594387624794","0.0377897195970648","0.200613807635235","0.362229000759557","0.710160721498946","pa_kab"
"b.prev_std.Stock.Gates.","-0.129164996851926","0.144275379230422","0.288221010578406","0.418269966562877","0.72038590603097","pa_kab"
"b.prev_std.Stock.Harrison.","-0.083238469568879","0.16325614782894","0.299232387767179","0.439129662248154","0.744440185799098","pa_kab"
"b.prev_std.Stock.L.Shuswap.","-0.597869089303072","-0.130863056448297","0.0831433429641028","0.255978292752303","0.530891867207638","pa_kab"
"b.prev_std.Stock.L.Stuart.","-0.459220946573125","0.03034116192589","0.196098817849661","0.356902876666472","0.675738411568144","pa_kab"
"b.prev_std.Stock.Nadina.","-0.404516671717139","0.0406191171477718","0.211584386105266","0.363279513306007","0.689614084748548","pa_kab"
"b.prev_std.Stock.Pitt.","-0.1541106908004","0.162399127307817","0.318730521167211","0.487762293362438","0.889665773958993","pa_kab"
"b.prev_std.Stock.Quesnel.","-0.248095196215327","0.0958477323961089","0.240093492661693","0.396823203230671","0.783512830353034","pa_kab"
"b.prev_std.Stock.Raft.","-0.246063342555509","0.111678935663215","0.276547583363833","0.437187221752121","0.893122547257992","pa_kab"
"b.prev_std.Stock.Scotch.","-0.36686651917885","-0.0277468814599722","0.146484063414422","0.290088642628636","0.561307865790521","pa_kab"
"b.prev_std.Stock.Seymour.","-0.113977853943238","0.141582118508457","0.286274291472775","0.440359428224001","0.769643456747123","pa_kab"
"b.prev_std.Stock.Stellako.","-0.367160131635794","0.0189301064443693","0.185085126239898","0.341174428979726","0.635741148615175","pa_kab"
"b.prev_std.Stock.Weaver.","-0.321349325853799","0.0756947799099311","0.251094253801216","0.405672020786493","0.85819266256269","pa_kab"
"prev_std","-0.00609118125883817","0.202277723813353","0.308647351115016","0.42388507203015","0.649210181543705","pa_min"
"b.prev_std.Stock.Birkenhead.","-0.124930302563865","0.164367217574687","0.285292696233452","0.415891052926655","0.669168672511605","pa_min"
