"","Stock_Analysis","Year","N","posdet","prev","mean_load","prevload","agent"
"3310","Late Shuswap",2014,1,0,0,NA,NA,"pa_min"
"3311","Late Shuswap",2015,93,90,0.967741935483871,2432381.34677128,2353917.4323593,"pa_min"
"3312","Late Shuswap",2016,76,60,0.789473684210526,175698.228913909,138709.128089928,"pa_min"
"3313","Late Stuart",2008,2,0,0,NA,NA,"pa_min"
"3314","Late Stuart",2010,1,1,1,5665.72761,5665.72761,"pa_min"
"3315","Late Stuart",2011,16,3,0.1875,8094.85395483333,1517.78511653125,"pa_min"
"3316","Late Stuart",2014,7,3,0.428571428571429,189742.747408667,81318.320318,"pa_min"
"3317","Late Stuart",2015,10,10,1,1521507.7061308,1521507.7061308,"pa_min"
"3318","Late Stuart",2016,3,3,1,27982.9802904233,27982.9802904233,"pa_min"
"3319","Nadina",2010,2,2,1,5255.46329763,5255.46329763,"pa_min"
"3320","Nadina",2011,4,1,0.25,0.988080909,0.24702022725,"pa_min"
"3321","Nadina",2012,3,2,0.666666666666667,55688.2033121195,37125.4688747463,"pa_min"
"3322","Nadina",2014,24,14,0.583333333333333,346.204616979857,201.95269323825,"pa_min"
"3323","Nadina",2015,10,6,0.6,11104.60289518,6662.761737108,"pa_min"
"3324","Nadina",2018,3,3,1,1936336.48275667,1936336.48275667,"pa_min"
"3325","Nahatlatch",2010,2,2,1,2012808.26864,2012808.26864,"pa_min"
"3326","Nahatlatch",2011,1,0,0,NA,NA,"pa_min"
"3327","Nahatlatch",2013,5,1,0.2,894.9967853,178.99935706,"pa_min"
"3328","Nahatlatch",2015,6,6,1,2777596.66788517,2777596.66788517,"pa_min"
"3329","North Thompson",2008,1,0,0,NA,NA,"pa_min"
"3330","North Thompson",2009,1,0,0,NA,NA,"pa_min"
"3331","North Thompson",2010,1,1,1,52233.81867,52233.81867,"pa_min"
"3332","North Thompson",2011,5,0,0,NA,NA,"pa_min"
"3333","North Thompson",2012,1,0,0,NA,NA,"pa_min"
"3334","North Thompson",2013,33,12,0.363636363636364,1084.24909913983,394.272399687212,"pa_min"
"3335","North Thompson",2014,5,2,0.4,544.097423175,217.63896927,"pa_min"
"3336","North Thompson",2015,11,10,0.909090909090909,5009964.05280873,4554512.77528066,"pa_min"
"3337","Pitt",2010,6,6,1,143948.939827617,143948.939827617,"pa_min"
"3338","Pitt",2011,1,0,0,NA,NA,"pa_min"
"3339","Pitt",2012,1,0,0,NA,NA,"pa_min"
"3340","Pitt",2013,45,39,0.866666666666667,56452.1569328736,48925.2026751571,"pa_min"
"3341","Pitt",2014,13,12,0.923076923076923,27762.4271148031,25626.8557982798,"pa_min"
"3342","Pitt",2015,32,31,0.96875,302358.120754633,292909.429481051,"pa_min"
"3343","Pitt",2018,1,1,1,4863.53868,4863.53868,"pa_min"
"3344","Portage",2009,1,0,0,NA,NA,"pa_min"
"3345","Portage",2015,1,1,1,1518414.858,1518414.858,"pa_min"
"3346","Quesnel",2009,3,1,0.333333333333333,635.6390611,211.879687033333,"pa_min"
"3347","Quesnel",2010,8,8,1,6042408.296114,6042408.296114,"pa_min"
"3348","Quesnel",2011,19,4,0.210526315789474,45.4328217805,9.56480458536842,"pa_min"
"3349","Quesnel",2012,18,12,0.666666666666667,12330.7086370788,8220.47242471922,"pa_min"
"3350","Quesnel",2013,38,12,0.315789473684211,6530.64113622317,2062.30772722837,"pa_min"
"3351","Quesnel",2015,158,148,0.936708860759494,2377755.89618467,2227265.01667931,"pa_min"
"3352","Quesnel",2016,32,18,0.5625,81728.1266972248,45972.0712671889,"pa_min"
"3353","Raft",2010,5,2,0.4,2090481.297755,836192.519102,"pa_min"
"3354","Raft",2012,1,0,0,NA,NA,"pa_min"
"3355","Raft",2014,1,0,0,NA,NA,"pa_min"
"3356","Raft",2018,1,1,1,64630226.06,64630226.06,"pa_min"
"3357","Scotch",2009,8,7,0.875,282.296230511429,247.0092016975,"pa_min"
"3358","Scotch",2010,2,2,1,108671.2962055,108671.2962055,"pa_min"
"3359","Scotch",2012,32,14,0.4375,375473.258130616,164269.550432145,"pa_min"
"3360","Scotch",2013,5,4,0.8,151.76350109425,121.4108008754,"pa_min"
"3361","Scotch",2014,2,1,0.5,38.52744913,19.263724565,"pa_min"
"3362","Scotch",2015,8,8,1,1401752.26130438,1401752.26130438,"pa_min"
"3363","Scotch",2016,12,11,0.916666666666667,54587.8712596454,50038.8819880083,"pa_min"
"3364","Seymour",2008,3,0,0,NA,NA,"pa_min"
"3365","Seymour",2009,5,2,0.4,234.81477405,93.92590962,"pa_min"
"3366","Seymour",2010,1,1,1,295383.8218,295383.8218,"pa_min"
"3367","Seymour",2011,7,2,0.285714285714286,112.724761655,32.2070747585714,"pa_min"
"3368","Seymour",2012,25,13,0.52,1376.21989096708,715.63434330288,"pa_min"
"3369","Seymour",2013,37,18,0.486486486486487,995.075295878056,484.090684481216,"pa_min"
"3370","Seymour",2015,42,42,1,815408.415195709,815408.415195709,"pa_min"
"3371","Seymour",2016,3,3,1,467817.4820132,467817.4820132,"pa_min"
"3372","Seymour",2017,2,0,0,NA,NA,"pa_min"
"3373","South Coast",2009,1,0,0,NA,NA,"pa_min"
"3374","South Coast",2011,2,0,0,NA,NA,"pa_min"
"3375","South Coast",2013,8,2,0.25,5.97122734,1.492806835,"pa_min"
"3376","South Coast",2014,2,0,0,NA,NA,"pa_min"
"3377","South Coast",2018,2,1,0.5,44.32718334,22.16359167,"pa_min"
"3378","Stellako",2010,2,2,1,230.59315755,230.59315755,"pa_min"
"3379","Stellako",2011,6,0,0,NA,NA,"pa_min"
"3380","Stellako",2012,3,2,0.666666666666667,514.3352451775,342.890163451667,"pa_min"
"3381","Stellako",2013,32,13,0.40625,377.788348343077,153.476516514375,"pa_min"
"3382","Stellako",2014,14,5,0.357142857142857,5410.1626391596,1932.200942557,"pa_min"
"3383","Stellako",2015,12,11,0.916666666666667,1588323.32762754,1455963.05032525,"pa_min"
"3384","Stellako",2018,2,0,0,NA,NA,"pa_min"
"3385","US",2009,3,0,0,NA,NA,"pa_min"
"3386","US",2010,12,12,1,15991.9148034,15991.9148034,"pa_min"
"3387","US",2011,8,1,0.125,1816.256707,227.032088375,"pa_min"
"3388","US",2012,1,1,1,3.237248114,3.237248114,"pa_min"
"3389","US",2013,6,2,0.333333333333333,3372.130561259,1124.04352041967,"pa_min"
"3390","US",2014,5,1,0.2,4752.008579,950.4017158,"pa_min"
"3391","US",2015,2,2,1,2312.7000738275,2312.7000738275,"pa_min"
"3392","US",2018,6,0,0,NA,NA,"pa_min"
"3393","VI",2010,1,1,1,37.00965047,37.00965047,"pa_min"
"3394","VI",2011,1,0,0,NA,NA,"pa_min"
"3395","VI",2012,2,2,1,4.4079437605,4.4079437605,"pa_min"
"3396","VI",2013,19,3,0.157894736842105,967.072502764,152.695658331158,"pa_min"
"3397","VI",2014,13,2,0.153846153846154,237.710395073,36.5708300112308,"pa_min"
"3398","Weaver",2010,1,1,1,6828949.421,6828949.421,"pa_min"
"3399","Weaver",2011,3,1,0.333333333333333,78519.7634,26173.2544666667,"pa_min"
"3400","Weaver",2012,1,1,1,1638.21823,1638.21823,"pa_min"
"3401","Weaver",2015,4,4,1,1299826.669525,1299826.669525,"pa_min"
"3402","Weaver",2018,1,0,0,NA,NA,"pa_min"
"3403","Birkenhead",2009,4,2,0.5,16.337183217,8.1685916085,"pa_pse"
"3404","Birkenhead",2010,2,0,0,NA,NA,"pa_pse"
"3405","Birkenhead",2011,5,1,0.2,5.242643194,1.0485286388,"pa_pse"
"3406","Birkenhead",2012,1,0,0,NA,NA,"pa_pse"
"3407","Birkenhead",2013,23,1,0.0434782608695652,0.023517144,0.00102248452173913,"pa_pse"
"3408","Birkenhead",2014,4,0,0,NA,NA,"pa_pse"
"3409","Birkenhead",2015,17,0,0,NA,NA,"pa_pse"
"3410","Birkenhead",2018,4,1,0.25,128.0049805,32.001245125,"pa_pse"
"3411","Bowron",2013,7,1,0.142857142857143,13.09384498,1.87054928285714,"pa_pse"
"3412","Bowron",2014,1,0,0,NA,NA,"pa_pse"
"3413","Central Coast",2009,1,0,0,NA,NA,"pa_pse"
"3414","Central Coast",2010,3,1,0.333333333333333,17.25686376,5.75228792,"pa_pse"
"3415","Central Coast",2011,2,0,0,NA,NA,"pa_pse"
"3416","Central Coast",2012,4,0,0,NA,NA,"pa_pse"
"3417","Central Coast",2013,9,1,0.111111111111111,118347969.3,13149774.3666667,"pa_pse"
"3418","Central Coast",2014,2,0,0,NA,NA,"pa_pse"
"3419","Central Coast",2018,2,0,0,NA,NA,"pa_pse"
"3420","Chilko",2008,7,0,0,NA,NA,"pa_pse"
"3421","Chilko",2009,26,9,0.346153846153846,13257.6994517922,4589.20365638961,"pa_pse"
"3422","Chilko",2010,62,5,0.0806451612903226,19.9430417372,1.60830981751613,"pa_pse"
"3423","Chilko",2011,74,9,0.121621621621622,9.79795513755555,1.19164319240541,"pa_pse"
"3424","Chilko",2012,31,4,0.129032258064516,29.736251706,3.836935704,"pa_pse"
"3425","Chilko",2013,514,54,0.105058365758755,34.7006719100741,3.64559588160311,"pa_pse"
"3426","Chilko",2014,51,9,0.176470588235294,439.058253195667,77.480868211,"pa_pse"
"3427","Chilko",2015,72,8,0.111111111111111,50.72706751475,5.63634083497222,"pa_pse"
"3428","Chilko",2016,20,5,0.25,7186.847955746,1796.7119889365,"pa_pse"
"3429","Chilko",2017,12,2,0.166666666666667,329.088487367,54.8480812278333,"pa_pse"
"3430","Chilko",2018,12,1,0.0833333333333333,176.836852,14.7364043333333,"pa_pse"
"3431","Chilliwack",2010,13,0,0,NA,NA,"pa_pse"
"3432","Chilliwack",2013,9,1,0.111111111111111,0.00789874,0.000877637777777778,"pa_pse"
"3433","Chilliwack",2014,25,3,0.12,2203.74783984933,264.44974078192,"pa_pse"
"3434","Chilliwack",2016,1,1,1,889.8073741,889.8073741,"pa_pse"
"3435","Chilliwack",2018,8,0,0,NA,NA,"pa_pse"
"3436","Cultus",2011,1,0,0,NA,NA,"pa_pse"
"3437","Cultus",2012,1,0,0,NA,NA,"pa_pse"
"3438","Cultus",2013,2,0,0,NA,NA,"pa_pse"
"3439","Cultus",2014,2,0,0,NA,NA,"pa_pse"
"3440","Cultus",2018,1,0,0,NA,NA,"pa_pse"
"3441","Early Stuart",2009,2,1,0.5,1.159695138,0.579847569,"pa_pse"
"3442","Early Stuart",2010,4,0,0,NA,NA,"pa_pse"
"3443","Early Stuart",2011,25,1,0.04,0.220459935,0.0088183974,"pa_pse"
"3444","Early Stuart",2012,1,0,0,NA,NA,"pa_pse"
"3445","Early Stuart",2013,1,0,0,NA,NA,"pa_pse"
"3446","Early Stuart",2014,8,3,0.375,841.86068296,315.69775611,"pa_pse"
"3447","Early Stuart",2015,18,0,0,NA,NA,"pa_pse"
"3448","Early Stuart",2016,1,0,0,NA,NA,"pa_pse"
"3449","Early Stuart",2017,1,0,0,NA,NA,"pa_pse"
"3450","Early Stuart",2018,2,0,0,NA,NA,"pa_pse"
"3451","Gates",2009,1,0,0,NA,NA,"pa_pse"
"3452","Gates",2010,1,0,0,NA,NA,"pa_pse"
"3453","Gates",2011,4,0,0,NA,NA,"pa_pse"
"3454","Gates",2012,1,0,0,NA,NA,"pa_pse"
"3455","Gates",2013,15,2,0.133333333333333,24.9070783005,3.3209437734,"pa_pse"
"3456","Gates",2014,8,1,0.125,0.576831207,0.072103900875,"pa_pse"
"3457","Gates",2015,5,0,0,NA,NA,"pa_pse"
"3458","Harrison-Lillooet",2013,2,0,0,NA,NA,"pa_pse"
"3459","Harrison-Lillooet",2014,1,0,0,NA,NA,"pa_pse"
"3460","Harrison-Widgeon",2009,1,0,0,NA,NA,"pa_pse"
"3461","Harrison-Widgeon",2010,56,1,0.0178571428571429,0.150951583,0.00269556398214286,"pa_pse"
"3462","Harrison-Widgeon",2011,8,1,0.125,3.763512971,0.470439121375,"pa_pse"
"3463","Harrison-Widgeon",2013,4,1,0.25,0.008062769,0.00201569225,"pa_pse"
"3464","Harrison-Widgeon",2014,1,0,0,NA,NA,"pa_pse"
"3465","Harrison-Widgeon",2015,5,0,0,NA,NA,"pa_pse"
"3466","Late Shuswap",2008,16,4,0.25,3602.295785885,900.57394647125,"pa_pse"
"3467","Late Shuswap",2009,15,7,0.466666666666667,344.190717039286,160.622334618333,"pa_pse"
"3468","Late Shuswap",2010,6,0,0,NA,NA,"pa_pse"
"3469","Late Shuswap",2011,19,2,0.105263157894737,0.0564974135,0.00594709615789474,"pa_pse"
"3470","Late Shuswap",2012,214,23,0.107476635514019,21.0908887256957,2.26677776023832,"pa_pse"
"3471","Late Shuswap",2013,29,5,0.172413793103448,11.6312738504,2.00539204317241,"pa_pse"
"3472","Late Shuswap",2014,1,1,1,2568.330163,2568.330163,"pa_pse"
"3473","Late Shuswap",2015,93,1,0.010752688172043,286.8886935,3.08482466129032,"pa_pse"
"3474","Late Shuswap",2016,76,15,0.197368421052632,609.003767280267,120.198111963211,"pa_pse"
"3475","Late Stuart",2008,2,0,0,NA,NA,"pa_pse"
"3476","Late Stuart",2010,1,0,0,NA,NA,"pa_pse"
"3477","Late Stuart",2011,16,1,0.0625,69.20299657,4.325187285625,"pa_pse"
"3478","Late Stuart",2014,7,0,0,NA,NA,"pa_pse"
"3479","Late Stuart",2015,10,0,0,NA,NA,"pa_pse"
"3480","Late Stuart",2016,3,0,0,NA,NA,"pa_pse"
"3481","Nadina",2010,2,1,0.5,13537.95352,6768.97676,"pa_pse"
"3482","Nadina",2011,4,0,0,NA,NA,"pa_pse"
"3483","Nadina",2012,3,0,0,NA,NA,"pa_pse"
"3484","Nadina",2014,24,2,0.0833333333333333,30.103510132,2.50862584433333,"pa_pse"
"3485","Nadina",2015,10,0,0,NA,NA,"pa_pse"
"3486","Nadina",2018,3,0,0,NA,NA,"pa_pse"
"3487","Nahatlatch",2010,2,0,0,NA,NA,"pa_pse"
"3488","Nahatlatch",2011,1,0,0,NA,NA,"pa_pse"
"3489","Nahatlatch",2013,5,1,0.2,11.79377929,2.358755858,"pa_pse"
"3490","Nahatlatch",2015,6,0,0,NA,NA,"pa_pse"
"3491","North Thompson",2008,1,1,1,2794.389977,2794.389977,"pa_pse"
"3492","North Thompson",2009,1,0,0,NA,NA,"pa_pse"
"3493","North Thompson",2010,1,0,0,NA,NA,"pa_pse"
"3494","North Thompson",2011,5,0,0,NA,NA,"pa_pse"
"3495","North Thompson",2012,1,1,1,69.34812994,69.34812994,"pa_pse"
"3496","North Thompson",2013,33,4,0.121212121212121,1.3081314485,0.15856138769697,"pa_pse"
"3497","North Thompson",2014,5,2,0.4,67.090099185,26.836039674,"pa_pse"
"3498","North Thompson",2015,11,1,0.0909090909090909,24.88419254,2.26219932181818,"pa_pse"
"3499","Pitt",2010,6,0,0,NA,NA,"pa_pse"
"3500","Pitt",2011,1,0,0,NA,NA,"pa_pse"
"3501","Pitt",2012,1,0,0,NA,NA,"pa_pse"
"3502","Pitt",2013,45,3,0.0666666666666667,86.3030044616667,5.75353363077778,"pa_pse"
"3503","Pitt",2014,13,0,0,NA,NA,"pa_pse"
"3504","Pitt",2015,32,1,0.03125,23.57856231,0.7368300721875,"pa_pse"
"3505","Pitt",2018,1,0,0,NA,NA,"pa_pse"
"3506","Portage",2009,1,1,1,0.222590429,0.222590429,"pa_pse"
"3507","Portage",2015,1,0,0,NA,NA,"pa_pse"
"3508","Quesnel",2009,3,2,0.666666666666667,133.7680275025,89.1786850016667,"pa_pse"
"3509","Quesnel",2010,8,0,0,NA,NA,"pa_pse"
"3510","Quesnel",2011,19,3,0.157894736842105,2.41123940666667,0.380722011578947,"pa_pse"
"3511","Quesnel",2012,18,4,0.222222222222222,381.1650799595,84.7033511021111,"pa_pse"
"3512","Quesnel",2013,38,3,0.0789473684210526,28.5217046876667,2.25171352797368,"pa_pse"
"3513","Quesnel",2015,158,10,0.0632911392405063,23.7049634875,1.50031414477848,"pa_pse"
"3514","Quesnel",2016,32,11,0.34375,1707.61097357364,586.991272165938,"pa_pse"
"3515","Raft",2010,5,0,0,NA,NA,"pa_pse"
"3516","Raft",2012,1,1,1,1.261897561,1.261897561,"pa_pse"
"3517","Raft",2014,1,0,0,NA,NA,"pa_pse"
"3518","Raft",2018,1,0,0,NA,NA,"pa_pse"
"3519","Scotch",2009,8,2,0.25,26.850157175,6.71253929375,"pa_pse"
"3520","Scotch",2010,2,0,0,NA,NA,"pa_pse"
"3521","Scotch",2012,32,3,0.09375,34.0407087636667,3.19131644659375,"pa_pse"
"3522","Scotch",2013,5,1,0.2,0.01005211,0.002010422,"pa_pse"
"3523","Scotch",2014,2,0,0,NA,NA,"pa_pse"
"3524","Scotch",2015,8,0,0,NA,NA,"pa_pse"
"3525","Scotch",2016,12,1,0.0833333333333333,1985.517153,165.45976275,"pa_pse"
"3526","Seymour",2008,3,1,0.333333333333333,106.7486549,35.5828849666667,"pa_pse"
"3527","Seymour",2009,5,2,0.4,207.64598005,83.05839202,"pa_pse"
"3528","Seymour",2010,1,0,0,NA,NA,"pa_pse"
"3529","Seymour",2011,7,0,0,NA,NA,"pa_pse"
"3530","Seymour",2012,25,4,0.16,2.17103745575,0.34736599292,"pa_pse"
"3531","Seymour",2013,37,2,0.0540540540540541,5.268813887,0.284800750648649,"pa_pse"
"3532","Seymour",2015,42,0,0,NA,NA,"pa_pse"
"3533","Seymour",2016,3,0,0,NA,NA,"pa_pse"
"3534","Seymour",2017,2,1,0.5,4.766630449,2.3833152245,"pa_pse"
"3535","South Coast",2009,1,0,0,NA,NA,"pa_pse"
"3536","South Coast",2011,2,0,0,NA,NA,"pa_pse"
"3537","South Coast",2013,8,0,0,NA,NA,"pa_pse"
"3538","South Coast",2014,2,0,0,NA,NA,"pa_pse"
"3539","South Coast",2018,2,1,0.5,10554.76081,5277.380405,"pa_pse"
"3540","Stellako",2010,2,0,0,NA,NA,"pa_pse"
"3541","Stellako",2011,6,3,0.5,1.55048436333333,0.775242181666667,"pa_pse"
"3542","Stellako",2012,3,0,0,NA,NA,"pa_pse"
"3543","Stellako",2013,32,4,0.125,14.3225907015,1.7903238376875,"pa_pse"
"3544","Stellako",2014,14,2,0.142857142857143,49.7469955305,7.10671364721429,"pa_pse"
"3545","Stellako",2015,12,0,0,NA,NA,"pa_pse"
"3546","Stellako",2018,2,0,0,NA,NA,"pa_pse"
"3547","US",2009,3,0,0,NA,NA,"pa_pse"
"3548","US",2010,12,0,0,NA,NA,"pa_pse"
"3549","US",2011,8,4,0.5,1.1650808405,0.58254042025,"pa_pse"
"3550","US",2012,1,0,0,NA,NA,"pa_pse"
"3551","US",2013,6,2,0.333333333333333,206.019797785,68.6732659283333,"pa_pse"
"3552","US",2014,5,3,0.6,24738.6267035867,14843.176022152,"pa_pse"
"3553","US",2015,2,2,1,513.718477834,513.718477834,"pa_pse"
"3554","US",2018,6,4,0.666666666666667,5379.824078325,3586.54938555,"pa_pse"
"3555","VI",2010,1,0,0,NA,NA,"pa_pse"
"3556","VI",2011,1,0,0,NA,NA,"pa_pse"
"3557","VI",2012,2,0,0,NA,NA,"pa_pse"
"3558","VI",2013,19,7,0.368421052631579,99.3950791098572,36.6192396720526,"pa_pse"
"3559","VI",2014,13,11,0.846153846153846,5430.05352404473,4594.66067419169,"pa_pse"
"3560","Weaver",2010,1,0,0,NA,NA,"pa_pse"
"3561","Weaver",2011,3,0,0,NA,NA,"pa_pse"
"3562","Weaver",2012,1,0,0,NA,NA,"pa_pse"
"3563","Weaver",2015,4,0,0,NA,NA,"pa_pse"
"3564","Weaver",2018,1,1,1,166.7495771,166.7495771,"pa_pse"
"3565","Birkenhead",2009,4,4,1,33.56679534875,33.56679534875,"pa_ther"
"3566","Birkenhead",2010,2,2,1,15.1897389245,15.1897389245,"pa_ther"
"3567","Birkenhead",2011,5,5,1,43.200476122,43.200476122,"pa_ther"
"3568","Birkenhead",2012,1,1,1,23.25097133,23.25097133,"pa_ther"
"3569","Birkenhead",2013,23,23,1,181.760829460783,181.760829460783,"pa_ther"
"3570","Birkenhead",2014,4,3,0.75,24.191877701,18.14390827575,"pa_ther"
"3571","Birkenhead",2015,17,16,0.941176470588235,342.2541955775,322.121595837647,"pa_ther"
"3572","Birkenhead",2018,4,4,1,178.39672495225,178.39672495225,"pa_ther"
"3573","Bowron",2013,7,7,1,68.4875238215714,68.4875238215714,"pa_ther"
"3574","Bowron",2014,1,1,1,67.46577799,67.46577799,"pa_ther"
"3575","Central Coast",2009,1,0,0,NA,NA,"pa_ther"
"3576","Central Coast",2010,3,2,0.666666666666667,327.6055566515,218.403704434333,"pa_ther"
"3577","Central Coast",2011,2,2,1,1012.4013647,1012.4013647,"pa_ther"
"3578","Central Coast",2012,4,3,0.75,161.824626814667,121.368470111,"pa_ther"
"3579","Central Coast",2013,9,7,0.777777777777778,47.6377380108571,37.0515740084444,"pa_ther"
"3580","Central Coast",2014,2,2,1,38.9605870205,38.9605870205,"pa_ther"
"3581","Central Coast",2018,2,1,0.5,180.3545905,90.17729525,"pa_ther"
"3582","Chilko",2008,7,2,0.285714285714286,512.14735927,146.327816934286,"pa_ther"
"3583","Chilko",2009,26,13,0.5,2987.95749532438,1493.97874766219,"pa_ther"
"3584","Chilko",2010,62,16,0.258064516129032,609.078727335125,157.181607054226,"pa_ther"
"3585","Chilko",2011,74,35,0.472972972972973,109.592012220886,51.8340598342027,"pa_ther"
"3586","Chilko",2012,31,15,0.483870967741935,5345.24025948793,2586.40657717158,"pa_ther"
"3587","Chilko",2013,514,462,0.898832684824903,105.378846107154,94.7179511702432,"pa_ther"
"3588","Chilko",2014,51,45,0.882352941176471,93.5011104261111,82.5009797877451,"pa_ther"
"3589","Chilko",2015,72,56,0.777777777777778,354.624108106357,275.818750749389,"pa_ther"
"3590","Chilko",2016,20,20,1,7013.24434107555,7013.24434107555,"pa_ther"
"3591","Chilko",2017,12,9,0.75,145.475246390444,109.106434792833,"pa_ther"
"3592","Chilko",2018,12,8,0.666666666666667,553.258366483,368.838910988667,"pa_ther"
"3593","Chilliwack",2010,13,11,0.846153846153846,386.083888466091,326.686367163615,"pa_ther"
"3594","Chilliwack",2013,9,9,1,71.887903964,71.887903964,"pa_ther"
"3595","Chilliwack",2014,25,19,0.76,126.797655175895,96.36621793368,"pa_ther"
"3596","Chilliwack",2016,1,1,1,30868.53723,30868.53723,"pa_ther"
"3597","Chilliwack",2018,8,4,0.5,1718.4714493875,859.23572469375,"pa_ther"
"3598","Cultus",2011,1,1,1,56.93702829,56.93702829,"pa_ther"
"3599","Cultus",2012,1,0,0,NA,NA,"pa_ther"
"3600","Cultus",2013,2,2,1,215.907830905,215.907830905,"pa_ther"
"3601","Cultus",2014,2,2,1,47.939289395,47.939289395,"pa_ther"
"3602","Cultus",2018,1,1,1,9397.336924,9397.336924,"pa_ther"
"3603","Early Stuart",2009,2,2,1,20877.106702615,20877.106702615,"pa_ther"
"3604","Early Stuart",2010,4,4,1,146.036359566,146.036359566,"pa_ther"
"3605","Early Stuart",2011,25,11,0.44,335.523528794545,147.6303526696,"pa_ther"
"3606","Early Stuart",2012,1,1,1,8.502591242,8.502591242,"pa_ther"
"3607","Early Stuart",2013,1,1,1,9.94871004,9.94871004,"pa_ther"
"3608","Early Stuart",2014,8,7,0.875,38.3644093408571,33.56885817325,"pa_ther"
"3609","Early Stuart",2015,18,18,1,350.951844209056,350.951844209056,"pa_ther"
"3610","Early Stuart",2016,1,1,1,104.9717011,104.9717011,"pa_ther"
"3611","Early Stuart",2017,1,0,0,NA,NA,"pa_ther"
"3612","Early Stuart",2018,2,1,0.5,71.39542863,35.697714315,"pa_ther"
"3613","Gates",2009,1,0,0,NA,NA,"pa_ther"
"3614","Gates",2010,1,1,1,54.14218125,54.14218125,"pa_ther"
"3615","Gates",2011,4,2,0.5,50.3806896735,25.19034483675,"pa_ther"
"3616","Gates",2012,1,1,1,30.85149413,30.85149413,"pa_ther"
"3617","Gates",2013,15,14,0.933333333333333,27.1167253854286,25.3089436930667,"pa_ther"
"3618","Gates",2014,8,8,1,134.466905461375,134.466905461375,"pa_ther"
"3619","Gates",2015,5,3,0.6,151.884145883333,91.13048753,"pa_ther"
"3620","Harrison-Lillooet",2013,2,2,1,65.286462415,65.286462415,"pa_ther"
"3621","Harrison-Lillooet",2014,1,1,1,36.04735446,36.04735446,"pa_ther"
"3622","Harrison-Widgeon",2009,1,1,1,400.0896494,400.0896494,"pa_ther"
"3623","Harrison-Widgeon",2010,56,16,0.285714285714286,84.5088485629375,24.1453853036964,"pa_ther"
"3624","Harrison-Widgeon",2011,8,3,0.375,56.60428711,21.22660766625,"pa_ther"
"3625","Harrison-Widgeon",2013,4,4,1,60.369802784,60.369802784,"pa_ther"
"3626","Harrison-Widgeon",2014,1,1,1,32.54568512,32.54568512,"pa_ther"
"3627","Harrison-Widgeon",2015,5,3,0.6,82.3203298866667,49.392197932,"pa_ther"
"3628","Late Shuswap",2008,16,13,0.8125,2191.63212207346,1780.70109918469,"pa_ther"
"3629","Late Shuswap",2009,15,14,0.933333333333333,404.832852453,377.8439956228,"pa_ther"
"3630","Late Shuswap",2010,6,6,1,123.727751563,123.727751563,"pa_ther"
"3631","Late Shuswap",2011,19,9,0.473684210526316,17.005546584,8.05525890821053,"pa_ther"
"3632","Late Shuswap",2012,214,107,0.5,223.253313137467,111.626656568734,"pa_ther"
"3633","Late Shuswap",2013,29,26,0.896551724137931,632.7516583195,567.294590217483,"pa_ther"
"3634","Late Shuswap",2014,1,0,0,NA,NA,"pa_ther"
"3635","Late Shuswap",2015,93,69,0.741935483870968,391.600147769058,290.542045118978,"pa_ther"
"3636","Late Shuswap",2016,76,74,0.973684210526316,10364.951294145,10092.1894179833,"pa_ther"
"3637","Late Stuart",2008,2,0,0,NA,NA,"pa_ther"
"3638","Late Stuart",2010,1,1,1,751.2613894,751.2613894,"pa_ther"
"3639","Late Stuart",2011,16,6,0.375,45.0364609308333,16.8886728490625,"pa_ther"
"3640","Late Stuart",2014,7,4,0.571428571428571,238.5612272355,136.320701277429,"pa_ther"
"3641","Late Stuart",2015,10,8,0.8,728.183519937625,582.5468159501,"pa_ther"
"3642","Late Stuart",2016,3,3,1,13116.717894005,13116.717894005,"pa_ther"
"3643","Nadina",2010,2,2,1,1157.1472760195,1157.1472760195,"pa_ther"
"3644","Nadina",2011,4,2,0.5,104.525087885,52.2625439425,"pa_ther"
"3645","Nadina",2012,3,2,0.666666666666667,7115.57436156,4743.71624104,"pa_ther"
"3646","Nadina",2014,24,21,0.875,237.023439038238,207.395509158458,"pa_ther"
"3647","Nadina",2015,10,10,1,88.0298640644,88.0298640644,"pa_ther"
"3648","Nadina",2018,3,3,1,635.14054706,635.14054706,"pa_ther"
"3649","Nahatlatch",2010,2,2,1,41.43339785,41.43339785,"pa_ther"
"3650","Nahatlatch",2011,1,0,0,NA,NA,"pa_ther"
"3651","Nahatlatch",2013,5,5,1,82.7708559012,82.7708559012,"pa_ther"
"3652","Nahatlatch",2015,6,5,0.833333333333333,266.673536508,222.22794709,"pa_ther"
"3653","North Thompson",2008,1,0,0,NA,NA,"pa_ther"
"3654","North Thompson",2009,1,1,1,4612.622416,4612.622416,"pa_ther"
"3655","North Thompson",2010,1,1,1,88.74399986,88.74399986,"pa_ther"
"3656","North Thompson",2011,5,3,0.6,20.80482244,12.482893464,"pa_ther"
"3657","North Thompson",2012,1,1,1,20.76193976,20.76193976,"pa_ther"
"3658","North Thompson",2013,33,31,0.939393939393939,110.221753368226,103.541647103485,"pa_ther"
"3659","North Thompson",2014,5,5,1,86.30850991,86.30850991,"pa_ther"
"3660","North Thompson",2015,11,9,0.818181818181818,413.575952041111,338.380324397273,"pa_ther"
"3661","Pitt",2010,6,4,0.666666666666667,292.03872216025,194.692481440167,"pa_ther"
